family	id	symbol	redmcsb_files	semantic_owner	classification	status
P	0403	P0403_ui_Direction	GROUP.C	F0202_GROUP_IsMovementPossible	function_parameter	runtime_abi_surface
P	0404	P0404_B_AllowMovementOverImaginaryPitsAndFakeWalls	GROUP.C	F0202_GROUP_IsMovementPossible	function_parameter	runtime_abi_surface
P	0405	P0405_ps_CreatureInfo	GROUP.C	F0203_GROUP_GetFirstPossibleMovementDirectionOrdinal	function_parameter	runtime_abi_surface
P	0406	P0406_i_MapX	GROUP.C	F0203_GROUP_GetFirstPossibleMovementDirectionOrdinal	function_parameter	runtime_abi_surface
P	0407	P0407_i_MapY	GROUP.C	F0203_GROUP_GetFirstPossibleMovementDirectionOrdinal	function_parameter	runtime_abi_surface
P	0408	P0408_B_AllowMovementOverImaginaryPitsAndFakeWalls	GROUP.C	F0203_GROUP_GetFirstPossibleMovementDirectionOrdinal	function_parameter	runtime_abi_surface
P	0409	P0409_ps_CreatureInfo	GROUP.C	F0204_GROUP_IsArchenemyDoubleMovementPossible	function_parameter	runtime_abi_surface
P	0410	P0410_i_MapX	GROUP.C	F0204_GROUP_IsArchenemyDoubleMovementPossible	function_parameter	runtime_abi_surface
P	0411	P0411_i_MapY	GROUP.C	F0204_GROUP_IsArchenemyDoubleMovementPossible	function_parameter	runtime_abi_surface
P	0412	P0412_ui_Direction	GROUP.C	F0204_GROUP_IsArchenemyDoubleMovementPossible	function_parameter	runtime_abi_surface
P	0413	P0413_ps_ActiveGroup	GROUP.C	F0205_GROUP_SetDirection	function_parameter	runtime_abi_surface
P	0414	P0414_ui_Direction	GROUP.C	F0205_GROUP_SetDirection	function_parameter	runtime_abi_surface
P	0415	P0415_ui_CreatureIndex	GROUP.C	F0205_GROUP_SetDirection	function_parameter	runtime_abi_surface
P	0416	P0416_B_TwoHalfSquareSizedCreatures	GROUP.C	F0205_GROUP_SetDirection	function_parameter	runtime_abi_surface
P	0417	P0417_ps_ActiveGroup	GROUP.C	F0206_GROUP_SetDirectionGroup	function_parameter	runtime_abi_surface
P	0418	P0418_i_Direction	GROUP.C	F0206_GROUP_SetDirectionGroup	function_parameter	runtime_abi_surface
P	0419	P0419_i_CreatureIndex	GROUP.C	F0206_GROUP_SetDirectionGroup	function_parameter	runtime_abi_surface
P	0420	P0420_i_CreatureSize	GROUP.C	F0206_GROUP_SetDirectionGroup	function_parameter	runtime_abi_surface
P	0421	P0421_ps_Group	GROUP.C	F0207_GROUP_IsCreatureAttacking	function_parameter	runtime_abi_surface
P	0422	P0422_i_MapX	GROUP.C	F0207_GROUP_IsCreatureAttacking	function_parameter	runtime_abi_surface
P	0423	P0423_i_MapY	GROUP.C	F0207_GROUP_IsCreatureAttacking	function_parameter	runtime_abi_surface
P	0424	P0424_ui_CreatureIndex	GROUP.C	F0207_GROUP_IsCreatureAttacking	function_parameter	runtime_abi_surface
P	0425	P0425_ps_Event	GROUP.C	F0208_GROUP_AddEvent	function_parameter	runtime_abi_surface
P	0426	P0426_ul_Time	GROUP.C	F0208_GROUP_AddEvent	function_parameter	runtime_abi_surface
P	0427	P0427_i_EventMapX	GROUP.C;DEFS.H	F0209_GROUP_ProcessEvents29to41	function_parameter	runtime_abi_surface
P	0428	P0428_i_EventMapY	GROUP.C;DEFS.H	F0209_GROUP_ProcessEvents29to41	function_parameter	runtime_abi_surface
P	0429	P0429_i_EventType	GROUP.C;DEFS.H	F0209_GROUP_ProcessEvents29to41	function_parameter	runtime_abi_surface
P	0430	P0430_ui_Ticks	GROUP.C;DEFS.H	F0209_GROUP_ProcessEvents29to41	function_parameter	runtime_abi_surface
P	0431	P0431_puc_SectorBuffer	COPYPRO5.C	F0210_CPSE_ProcessEvent22_IsFuzzySectorValid_NormalBytes	function_parameter	runtime_abi_surface
P	0431	P0431_pui_SectorBuffer	COPYPRO5.C	F0210_CPSE_ProcessEvent22_IsFuzzySectorValid_NormalBytes	function_parameter	runtime_abi_surface
P	0432	P0432_pfv_Function	COPYPRO5.C;DEFS.H	F0211_CPSDF_GetSubroutineAbsoluteAddress	function_parameter	runtime_abi_surface
P	0433	P0433_T_Thing	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0434	P0434_i_MapX	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0435	P0435_i_MapY	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0436	P0436_i_Cell	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0437	P0437_i_Direction	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0438	P0438_uc_KineticEnergy	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0439	P0439_uc_Attack	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0440	P0440_uc_StepEnergy	DEFS.H;PROJEXPL.C	F0212_PROJECTILE_Create	function_parameter	runtime_abi_surface
P	0441	P0441_T_ExplosionThing	DEFS.H;PROJEXPL.C	F0213_EXPLOSION_Create	function_parameter	runtime_abi_surface
P	0442	P0442_ui_Attack	DEFS.H;PROJEXPL.C	F0213_EXPLOSION_Create	function_parameter	runtime_abi_surface
P	0443	P0443_ui_MapXCombo	DEFS.H;PROJEXPL.C	F0213_EXPLOSION_Create	function_parameter	runtime_abi_surface
P	0444	P0444_ui_MapYCombo	DEFS.H;PROJEXPL.C	F0213_EXPLOSION_Create	function_parameter	runtime_abi_surface
P	0445	P0445_ui_Cell	DEFS.H;PROJEXPL.C	F0213_EXPLOSION_Create	function_parameter	runtime_abi_surface
P	0446	P0446_T_Thing	DEFS.H;PROJEXPL.C	F0214_PROJECTILE_DeleteEvent	function_parameter	runtime_abi_surface
P	0447	P0447_T_ProjectileThing	DEFS.H;PROJEXPL.C	F0215_PROJECTILE_Delete	function_parameter	runtime_abi_surface
P	0448	P0448_pT_GroupSlot	DEFS.H;PROJEXPL.C	F0215_PROJECTILE_Delete	function_parameter	runtime_abi_surface
P	0449	P0449_i_MapX	DEFS.H;PROJEXPL.C	F0215_PROJECTILE_Delete	function_parameter	runtime_abi_surface
P	0450	P0450_i_MapY	DEFS.H;PROJEXPL.C	F0215_PROJECTILE_Delete	function_parameter	runtime_abi_surface
P	0451	P0451_ps_Projectile	PROJEXPL.C	F0216_PROJECTILE_GetImpactAttack	function_parameter	runtime_abi_surface
P	0452	P0452_T_Thing	PROJEXPL.C	F0216_PROJECTILE_GetImpactAttack	function_parameter	runtime_abi_surface
P	0453	P0453_i_ImpactType	DEFS.H;PROJEXPL.C	F0217_PROJECTILE_HasImpactOccured	function_parameter	runtime_abi_surface
P	0454	P0454_i_MapXCombo	DEFS.H;PROJEXPL.C	F0217_PROJECTILE_HasImpactOccured	function_parameter	runtime_abi_surface
P	0455	P0455_i_MapYCombo	DEFS.H;PROJEXPL.C	F0217_PROJECTILE_HasImpactOccured	function_parameter	runtime_abi_surface
P	0456	P0456_i_Cell	DEFS.H;PROJEXPL.C	F0217_PROJECTILE_HasImpactOccured	function_parameter	runtime_abi_surface
P	0457	P0457_i_ProjectileThing	DEFS.H;PROJEXPL.C	F0217_PROJECTILE_HasImpactOccured	function_parameter	runtime_abi_surface
P	0458	P0458_i_ImpactType	DEFS.H;PROJEXPL.C	F0218_PROJECTILE_GetImpactCount	function_parameter	runtime_abi_surface
P	0459	P0459_i_MapX	DEFS.H;PROJEXPL.C	F0218_PROJECTILE_GetImpactCount	function_parameter	runtime_abi_surface
P	0460	P0460_i_MapY	DEFS.H;PROJEXPL.C	F0218_PROJECTILE_GetImpactCount	function_parameter	runtime_abi_surface
P	0461	P0461_i_Cell	DEFS.H;PROJEXPL.C	F0218_PROJECTILE_GetImpactCount	function_parameter	runtime_abi_surface
P	0462	P0462_ps_Event	DEFS.H;PROJEXPL.C	F0219_PROJECTILE_ProcessEvents48To49_Projectile	function_parameter	runtime_abi_surface
P	0463	P0463_ps_Event	DEFS.H;PROJEXPL.C	F0220_EXPLOSION_ProcessEvent25_Explosion	function_parameter	runtime_abi_surface
P	0464	P0464_i_MapX	PROJEXPL.C	F0221_GROUP_IsFluxcageOnSquare	function_parameter	runtime_abi_surface
P	0465	P0465_i_MapY	PROJEXPL.C	F0221_GROUP_IsFluxcageOnSquare	function_parameter	runtime_abi_surface
P	0466	P0466_i_MapX	PROJEXPL.C	F0222_GROUP_IsLordChaosOnSquare	function_parameter	runtime_abi_surface
P	0467	P0467_i_MapY	PROJEXPL.C	F0222_GROUP_IsLordChaosOnSquare	function_parameter	runtime_abi_surface
P	0468	P0468_i_MapX	GROUP.C;DEFS.H;PROJEXPL.C	F0223_GROUP_IsLordChaosAllowed	function_parameter	runtime_abi_surface
P	0469	P0469_i_MapY	GROUP.C;DEFS.H;PROJEXPL.C	F0223_GROUP_IsLordChaosAllowed	function_parameter	runtime_abi_surface
P	0470	P0470_i_MapX	DEFS.H;PROJEXPL.C	F0224_GROUP_FluxCageAction	function_parameter	runtime_abi_surface
P	0471	P0471_i_MapY	DEFS.H;PROJEXPL.C	F0224_GROUP_FluxCageAction	function_parameter	runtime_abi_surface
P	0472	P0472_ui_MapX	DEFS.H;PROJEXPL.C	F0225_GROUP_FuseAction	function_parameter	runtime_abi_surface
P	0473	P0473_ui_MapY	DEFS.H;PROJEXPL.C	F0225_GROUP_FuseAction	function_parameter	runtime_abi_surface
P	0474	P0474_i_SourceMapX	DEFS.H;PROJEXPL.C	F0226_GROUP_GetDistanceBetweenSquares	function_parameter	runtime_abi_surface
P	0475	P0475_i_SourceMapY	DEFS.H;PROJEXPL.C	F0226_GROUP_GetDistanceBetweenSquares	function_parameter	runtime_abi_surface
P	0476	P0476_i_DestinationMapX	DEFS.H;PROJEXPL.C	F0226_GROUP_GetDistanceBetweenSquares	function_parameter	runtime_abi_surface
P	0477	P0477_i_DestinationMapY	DEFS.H;PROJEXPL.C	F0226_GROUP_GetDistanceBetweenSquares	function_parameter	runtime_abi_surface
P	0478	P0478_ui_Direction	DEFS.H;PROJEXPL.C	F0227_GROUP_IsDestinationVisibleFromSource	function_parameter	runtime_abi_surface
P	0479	P0479_i_SourceMapX	DEFS.H;PROJEXPL.C	F0227_GROUP_IsDestinationVisibleFromSource	function_parameter	runtime_abi_surface
P	0480	P0480_i_SourceMapY	DEFS.H;PROJEXPL.C	F0227_GROUP_IsDestinationVisibleFromSource	function_parameter	runtime_abi_surface
P	0481	P0481_i_DestinationMapX	DEFS.H;PROJEXPL.C	F0227_GROUP_IsDestinationVisibleFromSource	function_parameter	runtime_abi_surface
P	0482	P0482_i_DestinationMapY	DEFS.H;PROJEXPL.C	F0227_GROUP_IsDestinationVisibleFromSource	function_parameter	runtime_abi_surface
P	0483	P0483_i_SourceMapX	DEFS.H;PROJEXPL.C	F0228_GROUP_GetDirectionsWhereDestinationIsVisibleFromSource	function_parameter	runtime_abi_surface
P	0484	P0484_i_SourceMapY	DEFS.H;PROJEXPL.C	F0228_GROUP_GetDirectionsWhereDestinationIsVisibleFromSource	function_parameter	runtime_abi_surface
P	0485	P0485_i_DestinationMapX	DEFS.H;PROJEXPL.C	F0228_GROUP_GetDirectionsWhereDestinationIsVisibleFromSource	function_parameter	runtime_abi_surface
P	0486	P0486_i_DestinationMapY	DEFS.H;PROJEXPL.C	F0228_GROUP_GetDirectionsWhereDestinationIsVisibleFromSource	function_parameter	runtime_abi_surface
P	0487	P0487_pc_OrderedCellsToAttack	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0488	P0488_i_TargetMapX	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0489	P0489_i_TargetMapY	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0490	P0490_i_AttackerMapX	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0491	P0491_i_AttackerMapY	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0492	P0492_ui_CellSource	DEFS.H;PROJEXPL.C	F0229_GROUP_SetOrderedCellsToAttack	function_parameter	runtime_abi_surface
P	0493	P0493_ps_Group	DEFS.H;PROJEXPL.C	F0230_GROUP_GetChampionDamage	function_parameter	runtime_abi_surface
P	0494	P0494_ui_ChampionIndex	DEFS.H;PROJEXPL.C	F0230_GROUP_GetChampionDamage	function_parameter	runtime_abi_surface
P	0495	P0495_ps_Champion	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0496	P0496_i_ChampionIndex	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0497	P0497_ps_Group	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0498	P0498_i_CreatureIndex	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0499	P0499_i_MapX	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0500	P0500_i_MapY	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0501	P0501_ui_ActionHitProbability	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0502	P0502_ui_ActionDamageFactor	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0503	P0503_i_SkillIndex	DEFS.H;PROJEXPL.C	F0231_GROUP_GetMeleeActionDamage	function_parameter	runtime_abi_surface
P	0504	P0504_ui_MapX	DEFS.H;PROJEXPL.C	F0232_GROUP_IsDoorDestroyedByAttack	function_parameter	runtime_abi_surface
P	0505	P0505_ui_MapY	DEFS.H;PROJEXPL.C	F0232_GROUP_IsDoorDestroyedByAttack	function_parameter	runtime_abi_surface
P	0506	P0506_i_Attack	DEFS.H;PROJEXPL.C	F0232_GROUP_IsDoorDestroyedByAttack	function_parameter	runtime_abi_surface
P	0507	P0507_B_MagicAttack	DEFS.H;PROJEXPL.C	F0232_GROUP_IsDoorDestroyedByAttack	function_parameter	runtime_abi_surface
P	0508	P0508_Ticks	DEFS.H;PROJEXPL.C	F0232_GROUP_IsDoorDestroyedByAttack	function_parameter	runtime_abi_surface
P	0509	P0509_ps_EventA	TIMELINE.C	F0234_TIMELINE_IsEventABeforeEventB	function_parameter	runtime_abi_surface
P	0510	P0510_ps_EventB	TIMELINE.C	F0234_TIMELINE_IsEventABeforeEventB	function_parameter	runtime_abi_surface
P	0511	P0511_ui_EventIndex	DEFS.H;TIMELINE.C	F0235_TIMELINE_GetIndex	function_parameter	runtime_abi_surface
P	0512	P0512_ui_TimelineIndex	DEFS.H;TIMELINE.C	F0236_TIMELINE_FixPlacement	function_parameter	runtime_abi_surface
P	0513	P0513_ui_EventIndex	DEFS.H;TIMELINE.C	F0237_TIMELINE_DeleteEvent	function_parameter	runtime_abi_surface
P	0514	P0514_ps_Event	DEFS.H;TIMELINE.C	F0238_TIMELINE_AddEvent_GetEventIndex_CPSE	function_parameter	runtime_abi_surface
P	0515	P0515_ps_Event	TIMELINE.C	F0239_TIMELINE_ExtractFirstEvent	function_parameter	runtime_abi_surface
P	0516	P0516_ps_Event	TIMELINE.C	F0241_TIMELINE_ProcessEvent1_DoorAnimation	function_parameter	runtime_abi_surface
P	0517	P0517_ps_Event	TIMELINE.C	F0242_TIMELINE_ProcessEvent7_Square_FakeWall	function_parameter	runtime_abi_surface
P	0518	P0518_ps_Event	TIMELINE.C	F0243_TIMELINE_ProcessEvent2_DoorDestruction	function_parameter	runtime_abi_surface
P	0519	P0519_ps_Event	TIMELINE.C	F0244_TIMELINE_ProcessEvent10_Square_Door	function_parameter	runtime_abi_surface
P	0520	P0520_ps_Event	TIMELINE.C	F0245_TIMELINE_ProcessEvent5_Square_Corridor	function_parameter	runtime_abi_surface
P	0521	P0521_ps_Event	TIMELINE.C	F0246_TIMELINE_ProcessEvent65_EnableGroupGenerator	function_parameter	runtime_abi_surface
P	0522	P0522_ps_Sensor	TIMELINE.C	F0247_TIMELINE_TriggerProjectileLauncher	function_parameter	runtime_abi_surface
P	0523	P0523_ps_Event	TIMELINE.C	F0247_TIMELINE_TriggerProjectileLauncher	function_parameter	runtime_abi_surface
P	0524	P0524_ps_Event	TIMELINE.C	F0248_TIMELINE_ProcessEvent6_Square_Wall	function_parameter	runtime_abi_surface
P	0525	P0525_ui_MapX	TIMELINE.C	F0249_TIMELINE_MoveTeleporterOrPitSquareThings	function_parameter	runtime_abi_surface
P	0526	P0526_ui_MapY	TIMELINE.C	F0249_TIMELINE_MoveTeleporterOrPitSquareThings	function_parameter	runtime_abi_surface
P	0527	P0527_ps_Event	TIMELINE.C	F0250_TIMELINE_ProcessEvent8_Square_Teleporter	function_parameter	runtime_abi_surface
P	0528	P0528_ps_Event	TIMELINE.C	F0251_TIMELINE_ProcessEvent9_Square_Pit	function_parameter	runtime_abi_surface
P	0529	P0529_ps_Event	TIMELINE.C	F0252_TIMELINE_ProcessEvents60to61_MoveGroup	function_parameter	runtime_abi_surface
P	0530	P0530_ui_ChampionIndex	TIMELINE.C	F0253_TIMELINE_ProcessEvent11Part1_EnableChampionAction	function_parameter	runtime_abi_surface
P	0531	P0531_ui_ChampionIndex	TIMELINE.C	F0254_TIMELINE_ProcessEvent12_HideDamageReceived	function_parameter	runtime_abi_surface
P	0532	P0532_ps_Event	TIMELINE.C	F0255_TIMELINE_ProcessEvent13_ViAltarRebirth	function_parameter	runtime_abi_surface
P	0534	P0534_ps_Event	TIMELINE.C	F0257_TIMELINE_ProcessEvent70_Light	function_parameter	runtime_abi_surface
P	0535	P0535_i_ChampionIndex	TIMELINE.C	F0258_TIMELINE_HasWeaponMovedToSlot	function_parameter	runtime_abi_surface
P	0536	P0536_ps_Champion	TIMELINE.C	F0258_TIMELINE_HasWeaponMovedToSlot	function_parameter	runtime_abi_surface
P	0537	P0537_ui_SourceSlotIndex	TIMELINE.C	F0258_TIMELINE_HasWeaponMovedToSlot	function_parameter	runtime_abi_surface
P	0538	P0538_i_DestinationSlotIndex	TIMELINE.C	F0258_TIMELINE_HasWeaponMovedToSlot	function_parameter	runtime_abi_surface
P	0539	P0539_ui_ChampionIndex	TIMELINE.C	F0259_TIMELINE_ProcessEvent11Part2_MoveWeaponFromQuiverToSlot	function_parameter	runtime_abi_surface
P	0540	P0540_ui_SlotIndex	TIMELINE.C	F0259_TIMELINE_ProcessEvent11Part2_MoveWeaponFromQuiverToSlot	function_parameter	runtime_abi_surface
P	0541	P0541_ps_Teleporter	MOVESENS.C	F0262_MOVE_GetTeleporterRotatedGroupResult	function_parameter	runtime_abi_surface
P	0542	P0542_T_GroupThing	MOVESENS.C	F0262_MOVE_GetTeleporterRotatedGroupResult	function_parameter	runtime_abi_surface
P	0543	P0543_ui_MapIndex	MOVESENS.C	F0262_MOVE_GetTeleporterRotatedGroupResult	function_parameter	runtime_abi_surface
P	0544	P0544_ps_Teleporter	MOVESENS.C	F0263_MOVE_GetTeleporterRotatedProjectileThing	function_parameter	runtime_abi_surface
P	0545	P0545_T_ProjectileThing	MOVESENS.C	F0263_MOVE_GetTeleporterRotatedProjectileThing	function_parameter	runtime_abi_surface
P	0546	P0546_T_Thing	DEFS.H;MOVESENS.C	F0264_MOVE_IsLevitating	function_parameter	runtime_abi_surface
P	0547	P0547_T_GroupThing	MOVESENS.C	F0265_MOVE_CreateEvent60To61_MoveGroup	function_parameter	runtime_abi_surface
P	0548	P0548_i_MapX	MOVESENS.C	F0265_MOVE_CreateEvent60To61_MoveGroup	function_parameter	runtime_abi_surface
P	0549	P0549_i_MapY	MOVESENS.C	F0265_MOVE_CreateEvent60To61_MoveGroup	function_parameter	runtime_abi_surface
P	0550	P0550_i_MapIndex	MOVESENS.C	F0265_MOVE_CreateEvent60To61_MoveGroup	function_parameter	runtime_abi_surface
P	0551	P0551_B_Audible	MOVESENS.C	F0265_MOVE_CreateEvent60To61_MoveGroup	function_parameter	runtime_abi_surface
P	0552	P0552_i_SourceMapX	MOVESENS.C	F0266_MOVE_IsKilledByProjectileImpact	function_parameter	runtime_abi_surface
P	0553	P0553_i_SourceMapY	MOVESENS.C	F0266_MOVE_IsKilledByProjectileImpact	function_parameter	runtime_abi_surface
P	0554	P0554_i_DestinationMapX	MOVESENS.C	F0266_MOVE_IsKilledByProjectileImpact	function_parameter	runtime_abi_surface
P	0555	P0555_i_DestinationMapY	MOVESENS.C	F0266_MOVE_IsKilledByProjectileImpact	function_parameter	runtime_abi_surface
P	0556	P0556_T_Thing	MOVESENS.C	F0266_MOVE_IsKilledByProjectileImpact	function_parameter	runtime_abi_surface
P	0557	P0557_T_Thing	DEFS.H;MOVESENS.C	F0267_MOVE_GetMoveResult_CPSCE	function_parameter	runtime_abi_surface
P	0558	P0558_i_SourceMapX	DEFS.H;MOVESENS.C	F0267_MOVE_GetMoveResult_CPSCE	function_parameter	runtime_abi_surface
P	0559	P0559_i_SourceMapY	DEFS.H;MOVESENS.C	F0267_MOVE_GetMoveResult_CPSCE	function_parameter	runtime_abi_surface
P	0560	P0560_i_DestinationMapX	DEFS.H;MOVESENS.C	F0267_MOVE_GetMoveResult_CPSCE	function_parameter	runtime_abi_surface
P	0561	P0561_i_DestinationMapY	DEFS.H;MOVESENS.C	F0267_MOVE_GetMoveResult_CPSCE	function_parameter	runtime_abi_surface
P	0562	P0562_uc_Type	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0563	P0563_uc_MapX	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0564	P0564_uc_MapY	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0565	P0565_uc_Cell	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0566	P0566_uc_Effect	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0567	P0567_l_Time	DEFS.H;MOVESENS.C	F0268_SENSOR_AddEvent	function_parameter	runtime_abi_surface
P	0568	P0568_i_SkillIndex	MOVESENS.C	F0269_SENSOR_AddSkillExperience	function_parameter	runtime_abi_surface
P	0569	P0569_ui_Experience	MOVESENS.C	F0269_SENSOR_AddSkillExperience	function_parameter	runtime_abi_surface
P	0570	P0570_B_LeaderOnly	MOVESENS.C	F0269_SENSOR_AddSkillExperience	function_parameter	runtime_abi_surface
P	0571	P0571_i_SensorLocalEffect	MOVESENS.C	F0270_SENSOR_TriggerLocalEffect	function_parameter	runtime_abi_surface
P	0572	P0572_i_SensorLocalEffectX	MOVESENS.C	F0270_SENSOR_TriggerLocalEffect	function_parameter	runtime_abi_surface
P	0573	P0573_i_SensorLocalEffectY	MOVESENS.C	F0270_SENSOR_TriggerLocalEffect	function_parameter	runtime_abi_surface
P	0574	P0574_i_SensorLocalEffectCell	MOVESENS.C	F0270_SENSOR_TriggerLocalEffect	function_parameter	runtime_abi_surface
P	0575	P0575_ps_Sensor	DEFS.H;MOVESENS.C	F0272_SENSOR_TriggerEffect	function_parameter	runtime_abi_surface
P	0576	P0576_i_Effect	DEFS.H;MOVESENS.C	F0272_SENSOR_TriggerEffect	function_parameter	runtime_abi_surface
P	0577	P0577_i_MapX	DEFS.H;MOVESENS.C	F0272_SENSOR_TriggerEffect	function_parameter	runtime_abi_surface
P	0578	P0578_i_MapY	DEFS.H;MOVESENS.C	F0272_SENSOR_TriggerEffect	function_parameter	runtime_abi_surface
P	0579	P0579_i_Cell	DEFS.H;MOVESENS.C	F0272_SENSOR_TriggerEffect	function_parameter	runtime_abi_surface
P	0580	P0580_i_MapX	DEFS.H;MOVESENS.C	F0273_SENSOR_GetObjectOfTypeInCell	function_parameter	runtime_abi_surface
P	0581	P0581_i_MapY	DEFS.H;MOVESENS.C	F0273_SENSOR_GetObjectOfTypeInCell	function_parameter	runtime_abi_surface
P	0582	P0582_i_Cell	DEFS.H;MOVESENS.C	F0273_SENSOR_GetObjectOfTypeInCell	function_parameter	runtime_abi_surface
P	0583	P0583_ui_ObjectType	DEFS.H;MOVESENS.C	F0273_SENSOR_GetObjectOfTypeInCell	function_parameter	runtime_abi_surface
P	0584	P0584_i_ObjectType	MOVESENS.C	F0274_SENSOR_IsObjectInPartyPossession	function_parameter	runtime_abi_surface
P	0585	P0585_i_MapX	DEFS.H;MOVESENS.C	F0275_SENSOR_IsTriggeredByClickOnWall	function_parameter	runtime_abi_surface
P	0586	P0586_i_MapY	DEFS.H;MOVESENS.C	F0275_SENSOR_IsTriggeredByClickOnWall	function_parameter	runtime_abi_surface
P	0587	P0587_ui_Cell	DEFS.H;MOVESENS.C	F0275_SENSOR_IsTriggeredByClickOnWall	function_parameter	runtime_abi_surface
P	0588	P0588_ui_MapX	DEFS.H;MOVESENS.C	F0276_SENSOR_ProcessThingAdditionOrRemoval	function_parameter	runtime_abi_surface
P	0589	P0589_ui_MapY	DEFS.H;MOVESENS.C	F0276_SENSOR_ProcessThingAdditionOrRemoval	function_parameter	runtime_abi_surface
P	0590	P0590_T_Thing	DEFS.H;MOVESENS.C	F0276_SENSOR_ProcessThingAdditionOrRemoval	function_parameter	runtime_abi_surface
P	0591	P0591_B_PartySquare	DEFS.H;MOVESENS.C	F0276_SENSOR_ProcessThingAdditionOrRemoval	function_parameter	runtime_abi_surface
P	0592	P0592_B_AddThing	DEFS.H;MOVESENS.C	F0276_SENSOR_ProcessThingAdditionOrRemoval	function_parameter	runtime_abi_surface
P	0593	P0593_puc_SectorBuffer	COPYPRO6.C	F0277_CPSE_IsFuzzySectorValid_FuzzyBits	function_parameter	runtime_abi_surface
P	0593	P0593_pui_SectorBuffer	COPYPRO6.C	F0277_CPSE_IsFuzzySectorValid_FuzzyBits	function_parameter	runtime_abi_surface
P	0594	P0594_pc_String	REVIVE.C	F0279_CHAMPION_GetDecodedValue	function_parameter	runtime_abi_surface
P	0595	P0595_CharacterCount	REVIVE.C	F0279_CHAMPION_GetDecodedValue	function_parameter	runtime_abi_surface
P	0596	P0596_ui_ChampionPortraitIndex	REVIVE.C;DEFS.H	F0280_CHAMPION_AddCandidateChampionToParty	function_parameter	runtime_abi_surface
P	0597	P0597_ps_Champion	REVIVE.C	F0281_CHAMPION_Rename	function_parameter	runtime_abi_surface
P	0598	P0598_i_Command	REVIVE.C;DEFS.H	F0282_CHAMPION_ProcessCommands160To162_ClickInResurrectReincarnatePanel	function_parameter	runtime_abi_surface
P	0599	P0599_ui_ChampionIndex	REVIVE.C;DEFS.H	F0283_CHAMPION_ViAltarRebirth	function_parameter	runtime_abi_surface
P	0600	P0600_i_Direction	DEFS.H;CHAMPION.C	F0284_CHAMPION_SetPartyDirection	function_parameter	runtime_abi_surface
P	0601	P0601_ui_Cell	DEFS.H;CHAMPION.C	F0285_CHAMPION_GetIndexInCell	function_parameter	runtime_abi_surface
P	0602	P0602_i_MapX	DEFS.H;CHAMPION.C	F0286_CHAMPION_GetTargetChampionIndex	function_parameter	runtime_abi_surface
P	0603	P0603_i_MapY	DEFS.H;CHAMPION.C	F0286_CHAMPION_GetTargetChampionIndex	function_parameter	runtime_abi_surface
